column,count,mean,std,min,25%,50%,75%,max
P_DR1TOT_DRD370PQ,9.0,2.6666666666666665,2.6925824035672523,1.0,1.0,1.0,4.0,8.0
P_DR1TOT_DRD370Q,7228.0,1.9899003873824017,0.09999496893316293,1.0,2.0,2.0,2.0,2.0
P_DR1TOT_DRD370QQ,73.0,1.547945205479452,2.303626946375427,1.0,1.0,1.0,1.0,20.0
P_DR1TOT_DRD370R,7228.0,1.9679026009961262,0.17627096965603628,1.0,2.0,2.0,2.0,2.0
P_DR1TOT_DRD370RQ,232.0,1.9137931034482758,1.6253882147915935,1.0,1.0,1.0,2.0,14.0
P_DR1TOT_DRD370S,7228.0,1.9899003873824017,0.09999496893316266,1.0,2.0,2.0,2.0,2.0
P_DR1TOT_DRD370SQ,73.0,1.4931506849315068,0.851849094474173,1.0,1.0,1.0,2.0,5.0
P_DR1TOT_DRD370T,7229.0,1.7793609074560797,0.4147062500742541,1.0,2.0,2.0,2.0,2.0
P_DR1TOT_DRD370TQ,1595.0,2.521630094043887,2.95597174966035,1.0,1.0,2.0,3.0,30.0
P_DR1TOT_DRD370U,7228.0,1.9449363586054234,0.22812022358529618,1.0,2.0,2.0,2.0,2.0
P_DR1TOT_DRD370UQ,398.0,2.1557788944723617,2.6577872411085273,1.0,1.0,1.0,2.0,30.0
P_DR1TOT_DRD370V,7226.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0
P_DR2TOT_WTDRD1PP,14300.0,22540.151887412238,33503.73395217286,0.0,5628.9243255,12283.801299499999,26103.79862775,538404.429708
P_DR2TOT_WTDR2DPP,12634.0,25512.4403981344,41427.04352146708,0.0,4904.4318275,12637.919381,29399.734028,702943.597734
P_DR2TOT_DR2DRSTZ,14300.0,1.990979020979021,1.7079975096443227,1.0,1.0,1.0,2.0,5.0
P_DR2TOT_DR2EXMER,10936.0,73.00676664228237,16.917231738671802,32.0,53.0,79.0,87.0,91.0
P_DR2TOT_DRABF,12634.0,1.9806870349849612,0.13762802637306454,1.0,2.0,2.0,2.0,2.0
P_DR2TOT_DRDINT,12634.0,1.8572107012822543,0.349871696254787,1.0,2.0,2.0,2.0,2.0
P_DR2TOT_DR2DBIH,10425.0,20.676258992805757,17.11242893092703,-38.0,9.0,17.0,28.0,163.0
P_DR2TOT_DR2DAY,10936.0,3.413313825896123,1.7648144004494701,1.0,2.0,3.0,5.0,7.0
P_DR2TOT_DR2LANG,10989.0,1.0994630994630994,0.3717214198899513,1.0,1.0,1.0,1.0,5.0
P_DR2TOT_DR2MRESP,10830.0,1.3895660203139428,1.4026550605821468,1.0,1.0,1.0,1.0,99.0
P_DR2TOT_DR2HELP,10830.0,11.310987996306556,2.4531173792902115,1.0,12.0,12.0,12.0,12.0
P_DR2TOT_DR2TNUMF,10830.0,13.803785780240075,5.574900255792932,1.0,10.0,13.0,17.0,45.0
P_DR2TOT_DR2STY,10936.0,1.8732626188734456,0.5478763081160407,1.0,2.0,2.0,2.0,9.0
P_DR2TOT_DR2SKY,1645.0,3.7495440729483285,15.982213580969239,1.0,1.0,1.0,1.0,99.0
P_DR2TOT_DR2TKCAL,10627.0,1817.6593582384492,895.3876863528318,0.0,1205.0,1685.0,2256.0,12326.0
P_DR2TOT_DR2TPROT,10627.0,69.59280135503904,38.73635509069936,0.0,43.635000000000005,63.02,87.27,417.3
P_DR2TOT_DR2TCARB,10627.0,217.34729839089115,113.16660232761627,0.0,139.69,200.46,274.1,1455.45
P_DR2TOT_DR2TSUGR,10627.0,93.6948847275807,63.23611949007017,0.0,51.37,81.71,120.81,903.2
P_DR2TOT_DR2TFIBE,10627.0,14.600997459301777,9.826510452943705,0.0,8.0,12.5,18.9,104.0
P_DR2TOT_DR2TTFAT,10627.0,73.55593958784229,43.94981635674458,0.0,43.559999999999995,65.23,93.805,890.5100000000001
